,image_path,mask_path,mask
2871,./data/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_49.tif,./data/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_49_mask.tif,0
2872,./data/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_8.tif,./data/TCGA_FG_A4MT_20020212/TCGA_FG_A4MT_20020212_8_mask.tif,1
2873,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_42.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_42_mask.tif,0
2874,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_8.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_8_mask.tif,0
2875,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_1.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_1_mask.tif,0
2876,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_26.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_26_mask.tif,1
2877,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_4.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_4_mask.tif,0
2878,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_22.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_22_mask.tif,1
2879,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_30.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_30_mask.tif,1
2880,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_25.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_25_mask.tif,1
2881,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_24.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_24_mask.tif,1
2882,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_13.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_13_mask.tif,0
2883,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_47.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_47_mask.tif,0
2884,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_3.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_3_mask.tif,0
2885,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_29.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_29_mask.tif,1
2886,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_41.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_41_mask.tif,0
2887,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_2.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_2_mask.tif,0
2888,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_5.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_5_mask.tif,0
2889,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_32.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_32_mask.tif,0
2890,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_15.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_15_mask.tif,1
2891,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_50.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_50_mask.tif,0
2892,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_10.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_10_mask.tif,0
2893,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_17.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_17_mask.tif,1
2894,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_43.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_43_mask.tif,0
2895,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_27.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_27_mask.tif,1
2896,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_40.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_40_mask.tif,0
2897,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_35.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_35_mask.tif,0
2898,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_33.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_33_mask.tif,0
2899,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_6.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_6_mask.tif,0
2900,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_11.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_11_mask.tif,0
2901,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_23.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_23_mask.tif,1
2902,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_9.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_9_mask.tif,0
2903,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_44.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_44_mask.tif,0
2904,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_21.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_21_mask.tif,1
2905,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_45.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_45_mask.tif,0
2906,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_46.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_46_mask.tif,0
2907,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_51.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_51_mask.tif,0
2908,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_38.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_38_mask.tif,0
2909,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_16.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_16_mask.tif,1
2910,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_37.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_37_mask.tif,0
2911,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_19.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_19_mask.tif,1
2912,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_18.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_18_mask.tif,1
2913,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_36.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_36_mask.tif,0
2914,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_31.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_31_mask.tif,1
2915,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_7.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_7_mask.tif,0
2916,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_12.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_12_mask.tif,0
2917,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_48.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_48_mask.tif,0
2918,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_20.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_20_mask.tif,1
2919,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_39.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_39_mask.tif,0
2920,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_34.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_34_mask.tif,0
2921,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_49.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_49_mask.tif,0
2922,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_14.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_14_mask.tif,1
2923,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_28.tif,./data/TCGA_FG_7637_20000922/TCGA_FG_7637_20000922_28_mask.tif,1
2924,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_11.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_11_mask.tif,0
2925,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_31.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_31_mask.tif,1
2926,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_9.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_9_mask.tif,0
2927,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_15.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_15_mask.tif,1
2928,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_44.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_44_mask.tif,0
2929,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_59.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_59_mask.tif,0
2930,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_34.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_34_mask.tif,1
2931,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_58.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_58_mask.tif,0
2932,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_40.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_40_mask.tif,0
2933,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_54.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_54_mask.tif,0
2934,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_41.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_41_mask.tif,0
2935,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_25.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_25_mask.tif,1
2936,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_4.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_4_mask.tif,0
2937,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_53.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_53_mask.tif,0
2938,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_56.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_56_mask.tif,0
2939,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_39.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_39_mask.tif,0
2940,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_36.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_36_mask.tif,1
2941,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_42.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_42_mask.tif,0
2942,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_10.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_10_mask.tif,0
2943,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_28.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_28_mask.tif,1
2944,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_17.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_17_mask.tif,1
2945,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_5.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_5_mask.tif,0
2946,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_32.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_32_mask.tif,1
2947,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_6.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_6_mask.tif,0
2948,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_2.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_2_mask.tif,0
2949,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_3.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_3_mask.tif,0
2950,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_38.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_38_mask.tif,0
2951,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_19.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_19_mask.tif,1
2952,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_8.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_8_mask.tif,0
2953,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_43.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_43_mask.tif,0
2954,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_7.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_7_mask.tif,0
2955,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_12.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_12_mask.tif,0
2956,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_33.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_33_mask.tif,1
2957,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_14.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_14_mask.tif,0
2958,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_16.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_16_mask.tif,1
2959,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_49.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_49_mask.tif,0
2960,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_13.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_13_mask.tif,0
2961,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_50.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_50_mask.tif,0
2962,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_26.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_26_mask.tif,1
2963,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_52.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_52_mask.tif,0
2964,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_57.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_57_mask.tif,0
2965,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_48.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_48_mask.tif,0
2966,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_30.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_30_mask.tif,1
2967,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_20.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_20_mask.tif,1
2968,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_35.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_35_mask.tif,1
2969,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_37.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_37_mask.tif,0
2970,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_29.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_29_mask.tif,1
2971,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_47.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_47_mask.tif,0
2972,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_21.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_21_mask.tif,1
2973,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_24.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_24_mask.tif,1
2974,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_22.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_22_mask.tif,1
2975,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_46.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_46_mask.tif,0
2976,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_27.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_27_mask.tif,1
2977,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_51.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_51_mask.tif,0
2978,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_45.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_45_mask.tif,0
2979,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_23.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_23_mask.tif,1
2980,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_60.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_60_mask.tif,0
2981,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_1.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_1_mask.tif,0
2982,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_55.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_55_mask.tif,0
2983,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_18.tif,./data/TCGA_FG_8189_20030516/TCGA_FG_8189_20030516_18_mask.tif,1
2984,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_3.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_3_mask.tif,0
2985,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_26.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_26_mask.tif,1
2986,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_18.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_18_mask.tif,0
2987,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_31.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_31_mask.tif,0
2988,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_9.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_9_mask.tif,0
2989,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_27.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_27_mask.tif,1
2990,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_1.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_1_mask.tif,0
2991,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_24.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_24_mask.tif,1
2992,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_19.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_19_mask.tif,0
2993,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_22.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_22_mask.tif,1
2994,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_23.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_23_mask.tif,1
2995,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_28.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_28_mask.tif,1
2996,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_29.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_29_mask.tif,1
2997,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_30.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_30_mask.tif,1
2998,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_2.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_2_mask.tif,0
2999,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_7.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_7_mask.tif,0
3000,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_11.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_11_mask.tif,0
3001,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_14.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_14_mask.tif,0
3002,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_13.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_13_mask.tif,0
3003,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_21.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_21_mask.tif,0
3004,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_20.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_20_mask.tif,0
3005,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_17.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_17_mask.tif,0
3006,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_8.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_8_mask.tif,0
3007,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_5.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_5_mask.tif,0
3008,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_12.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_12_mask.tif,0
3009,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_4.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_4_mask.tif,0
3010,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_10.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_10_mask.tif,0
3011,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_16.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_16_mask.tif,0
3012,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_25.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_25_mask.tif,1
3013,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_32.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_32_mask.tif,0
3014,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_15.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_15_mask.tif,0
3015,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_6.tif,./data/TCGA_HT_7605_19950916/TCGA_HT_7605_19950916_6_mask.tif,0
3016,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_23.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_23_mask.tif,1
3017,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_10.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_10_mask.tif,0
3018,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_27.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_27_mask.tif,0
3019,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_5.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_5_mask.tif,0
3020,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_2.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_2_mask.tif,0
3021,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_22.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_22_mask.tif,1
3022,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_3.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_3_mask.tif,0
3023,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_21.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_21_mask.tif,1
3024,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_25.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_25_mask.tif,0
3025,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_28.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_28_mask.tif,0
3026,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_16.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_16_mask.tif,1
3027,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_12.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_12_mask.tif,1
3028,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_13.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_13_mask.tif,1
3029,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_11.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_11_mask.tif,1
3030,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_20.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_20_mask.tif,1
3031,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_14.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_14_mask.tif,1
3032,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_19.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_19_mask.tif,1
3033,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_4.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_4_mask.tif,0
3034,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_15.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_15_mask.tif,1
3035,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_26.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_26_mask.tif,0
3036,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_17.tif,./data/TCGA_HT_7608_19940304/TCGA_HT_7608_19940304_17_mask.tif,1
